MaxCarbonBudget,MinCarbonBudget,AVGCarbonBudget
19391579.349999998,838794.4109999998,10115186.880499998
16878935.274,727384.867,8803160.0705
15761326.509999998,688389.2699999999,8224857.889999999
15900328.422000002,693212.5530000001,8296770.487500001
16223164.793999998,711223.938,8467194.365999999
14125215.831999999,619585.3300000001,7372400.580999999
9981818.243999999,441231.66,5211524.952
7587807.359999999,329199.045,3958503.2024999997
5025055.4,226578.116,2625816.7580000004
4084602.3899999997,177820.164,2131211.277
3488313.75,149751.15000000002,1819032.45
3156689.4059999995,145484.43,1651086.9179999998
3611950.0019999994,161039.50999999998,1886494.7559999996
4580222.738,206000.70400000003,2393111.721
7848950.706,337836.98099999997,4093393.8435
13560650.32,587722.8799999999,7074186.6
16296111.769999998,714926.5,8505519.134999998
18986130.349999998,821256.4709999999,9903693.4105
19124994.924,832341.7940000001,9978668.359
18823541.88,809221.809,9816381.8445
19615102.092,847303.8840000001,10231202.988
21700168.413,934510.6679999998,11317339.5405
23260983.218000002,1001726.648,12131354.933000002
22755355.533999998,988014.6699999999,11871685.101999998
21450213.949999996,927841.8869999999,11189027.918499997
19850880.84,867114.444,10358997.641999999
18612419.615999997,807560.298,9709989.956999999
18073245.072,789982.656,9431613.864
17018870.176,738418.9780000001,8878644.577
14685538.16,634782.28,7660160.22
10728062.024,469516.19999999995,5598789.112
7697825.02,337381.54500000004,4017603.2824999997
5689264.59,254186.505,2971725.5475
4485693.888,198777.69600000003,2342235.7920000004
4110495.858,175747.34399999998,2143121.601
3857549.6999999997,173947.2,2015748.45
4118901.341,176790.765,2147846.053
5565407.805,248929.33500000002,2907168.57
8753369.916,381160.92,4567265.418
13106697.002999999,562628.9149999999,6834662.958999999
15259810.783999998,667184.468,7963497.625999999
17752483.783999998,764080.3759999999,9258282.079999998
17728485.768,771564.108,9250024.938
17871520.698000003,768793.518,9320157.108000001
20299282.72,878173.1600000001,10588727.94
24298871.121,1053603.642,12676237.3815
25724217.770999998,1115406.942,13419812.3565
24608583.023,1074687.065,12841635.044
22603781.749999996,977740.1549999998,11790760.952499999
19278319.68,831387.456,10054853.568
16269399.689999998,701117.395,8485258.542499999
15157881.094,659143.674,7908512.384000001
14817626.997,637421.727,7727524.362
12246334.728,528542.16,6387438.444
8650587.843,376595.124,4513591.4835
6383840.266,279014.696,3331427.4809999997
4742308.549,207049.821,2474679.1849999996
4024818.7909999993,178387.416,2101603.1034999997
3597169.408,160306.272,1878737.8399999999
3624786.502,165463.093,1895124.7974999999
3966189.534,173075.066,2069632.3
5634787.391999999,244406.754,2939597.0729999994
9372505.015999999,405355.91599999997,4888930.465999999
13116892.077,571031.436,6843961.7565
15026591.651999999,659231.4,7842911.526
16519661.007,720663.2009999999,8620162.104
15877449.351,686185.2989999999,8281817.325
14812279.811999999,642754.926,7727517.368999999
15798030.55,689992.35,8244011.45
18062476.183999993,787476.5159999998,9424976.349999996
17977744.955,785808.3400000001,9381776.647499999
17580861.122,754701.75,9167781.436
16044431.115000002,689098.185,8366764.650000001
14878088.16,644269.4180000001,7761178.789
13117224.294,573070.842,6845147.568
12066910.029,522101.3929999999,6294505.710999999
11625743.59,499681.629,6062712.6095
9981696.311999999,437101.16799999995,5209398.739999999
8546353.02,372057.36000000004,4459205.1899999995
6708687.97,293581.145,3501134.5575
5022183.404,219542.56,2620862.982
4182715.344,180656.046,2181685.695
3526037.235,155830.46500000003,1840933.8499999999
3049350.3369999994,133554.956,1591452.6464999998
3086366.614,135106.94799999997,1610736.781
2996874.672,132085.728,1564480.2
3600667.115,157525.011,1879096.063
4695365.609999999,205904.96999999997,2450635.2899999996
6249637.199999999,272824.8,3261230.9999999995
8020863.545999998,347548.23,4184205.8879999993
8912577.183999998,387141.21599999996,4649859.199999999
9186775.975,398221.076,4792498.5254999995
9498103.629999999,414480.031,4956291.830499999
9839527.487999998,425313.504,5132420.495999999
10213913.892,444814.33999999997,5329364.116
10718715.0,462577.50000000006,5590646.25
11116862.239999998,483197.87999999995,5800030.06
10285149.0,443866.5,5364507.75
9520570.331999999,412317.36,4966443.845999999
9821508.047999999,429869.46200000006,5125688.754999999
10849269.343999999,471091.77599999995,5660180.56
10709674.844,465499.353,5587587.0985
8772117.768,383724.55799999996,4577921.163
7357673.411999999,325235.18,3841454.295999999
5543844.624,243877.182,2893860.903
4193858.336,181137.324,2187497.83
3554487.948,157413.88299999997,1855950.9155
3161925.8009999995,138414.582,1650170.1914999997
2880239.9220000003,133186.44400000002,1506713.1830000002
2909690.659,124889.235,1517289.947
3960892.2899999996,177162.63,2069027.4599999997
5502802.796,237215.87200000003,2870009.3340000003
8773348.222,382996.14800000004,4578172.185
13606636.767999997,591040.0319999999,7098838.3999999985
17309377.0,747004.5,9028190.75
19481340.78,843872.04,10162606.41
20253475.368,871724.952,10562600.16
21007885.236,910148.798,10959017.017
20987830.902,909279.961,10948555.431499999
22083656.781,958853.1059999999,11521254.9435
21908428.150999993,948344.872,11428386.511499997
21761833.406999998,939252.422,11350542.914499998
21008361.692999996,906732.1779999998,10957546.935499998
21334150.088999998,925052.778,11129601.4335
19837870.533000004,860068.925,10348969.729000002
16550000.862,717014.741,8633507.8015
11909221.577,512970.473,6211096.024999999
9007889.584,391372.592,4699631.088
6081378.6959999995,261756.59600000002,3171567.6459999997
5041670.6159999985,221733.576,2631702.0959999994
3930860.2409999995,168066.88799999998,2049463.5644999996
4078116.7369999997,185733.34100000001,2131925.039
3812317.2060000002,172707.644,1992512.425
5388078.49,235722.18600000002,2811900.338
9227568.24,407195.51399999997,4817381.877
13954678.450999998,604800.184,7279739.317499999
16523471.231999999,715599.36,8619535.296
16722160.784,725545.277,8723853.0305
18795106.665,807625.6939999999,9801366.179499999
18813333.507,816856.035,9815094.771
19657491.86,855152.9479999999,10256322.404
22368559.532,965561.3880000002,11667060.46
24036744.549999997,1033078.54,12534911.544999998
23769348.928,1034053.088,12401701.008
22497240.100999996,982591.6349999999,11739915.867999999
21492423.821999997,931141.0210000001,11211782.4215
22359286.812,967754.844,11663520.828
24106273.731,1040439.7259999998,12573356.7285
24512627.565,1072468.26,12792547.912500001
21187258.747999996,920910.801,11054084.774499997
14990316.158999998,654151.848,7822234.003499999
10381074.364999998,455220.76,5418147.562499999
6862979.706,306626.067,3584802.8865
5386105.920000001,233620.29,2809863.1050000004
4664939.706,199453.00800000003,2432196.3570000003
4306883.834,189823.71599999996,2248353.775
4938931.040999999,216314.50799999997,2577622.7745
6197195.8440000005,273880.23600000003,3235538.04
9985948.388999999,439877.519,5212912.953999999
15216404.11,668199.9659999999,7942302.038
18570766.104,812808.5009999999,9691787.302499998
21309473.095999997,920494.792,11114983.943999998
21397386.816,927681.6,11162534.208
20555517.762,891182.45,10723350.105999999
21034005.31,917034.1959999998,10975519.752999999
25090064.999999996,1095623.1,13092844.049999999
27051938.667,1163779.443,14107859.055
25850671.602,1120890.0040000002,13485780.803000001
23076493.956,1009635.024,12043064.49
21105373.099999994,916427.3999999999,11010900.249999996
19900981.880999997,862675.5059999998,10381828.6935
19637849.559999995,849384.1299999999,10243616.844999997
19153059.478,823922.498,9988490.988
16043089.0,692356.5,8367722.75
12114717.092999998,520046.365,6317381.728999999
8732494.199000001,378218.07099999994,4555356.135000001
6645057.319999999,282716.416,3463886.868
5747797.052999999,254019.407,3000908.2299999995
5407225.783999999,241305.184,2824265.4839999997
6029224.9350000005,273139.19,3151182.0625000005
7113194.296,319923.96800000005,3716559.132
9708090.683999998,429932.039,5069011.3615
15371764.877999999,678576.987,8025170.932499999
24129960.837999992,1034298.8439999998,12582129.840999996
30320702.643,1316445.5729999999,15818574.108
33638008.03,1462811.716,17550409.873
34080371.423999995,1463589.3360000001,17771980.38
32618018.615000002,1409805.46,17013912.0375
33171540.404999994,1438261.785,17304901.094999995
37572986.355,1627014.8969999999,19600000.626
40187143.705,1740215.187,20963679.446
38844716.42099999,1684314.2419999996,20264515.331499994
34592298.84199999,1488084.6219999997,18040191.731999997
31813226.669999994,1389469.5899999999,16601348.129999997
30841181.344,1347014.688,16094098.016
30177616.932000004,1307201.976,15742409.454000002
29752936.679999996,1290959.2319999998,15521947.955999998
26361925.644,1147916.28,13754920.962000001
18923938.371,822010.3649999999,9872974.367999999
13904774.358,601374.183,7253074.2705
10278962.735999998,459528.96400000004,5369245.849999999
8712095.342,377128.66199999995,4544612.002
8760641.76,379989.495,4570315.6274999995
7754780.879999999,337598.688,4046189.7839999995
8509539.304,372508.528,4441023.916
11148624.132,475330.42799999996,5811977.279999999
17105905.283999998,749720.439,8927812.861499999
26551666.452,1154302.182,13852984.317
31662492.364,1376220.0929999999,16519356.2285
35114576.42999999,1528379.94,18321478.184999995
36377825.975999996,1581721.5599999998,18979773.768
35112885.339999996,1524570.8399999999,18318728.089999996
35681393.016,1532345.574,18606869.295
39606204.539000005,1714793.548,20660499.043500002
41845850.048999995,1811887.662,21828868.855499998
40280781.041999996,1738646.616,21009713.828999996
37772440.453999996,1625754.506,19699097.479999997
35954150.596,1559836.7820000001,18756993.689
36827832.528,1587165.948,19207499.237999998
37110003.563999996,1599326.6489999997,19354665.106499996
39002052.45999999,1678677.9399999997,20340365.199999996
34220597.425,1491719.95,17856158.6875
26287349.384999998,1158053.8199999998,13722701.6025
19773490.626999997,867087.848,10320289.237499999
15678860.294,694831.8600000001,8186846.077
12515039.189999998,552281.328,6533660.258999999
11389819.165,498291.381,5944055.272999999
10899814.401,466029.7679999999,5682922.0845
11069324.784000002,473277.31200000003,5771301.048000001
13089116.1,590183.9940000001,6839650.047
18764953.456,822433.476,9793693.466
26069986.575,1134932.1,13602459.3375
31067059.606,1340829.82,16203944.713
33892057.15,1457081.675,17674569.412499998
33717929.025,1466287.23,17592108.127499998
32552977.05,1408098.5729999999,16980537.8115
32003482.493999995,1386523.717,16695003.105499998
33391269.405,1460923.6199999999,17426096.5125
33235202.079,1447770.6090000002,17341486.344
31559188.62,1360019.21,16459603.915000001
28660993.349999998,1239001.5,14949997.424999999
26336127.303,1139490.451,13737808.877
24286600.044,1050813.148,12668706.596
22430774.184,976856.6799999999,11703815.432
22189827.527999997,971208.207,11580517.867499998
19904740.019999996,861222.3399999999,10382981.179999998
15993248.508999996,693152.456,8343200.482499998
11389320.359999998,491885.5199999999,5940602.939999999
8996161.668,391733.16000000003,4693947.414
6948108.788,305579.068,3626843.928
5985884.024999999,264541.475,3125212.7499999995
5662205.401999999,253258.89399999997,2957732.1479999996
5549326.523999999,237265.63199999998,2893296.0779999997
6143650.861,274792.967,3209221.914
6662775.302999999,294456.157,3478615.7299999995
8534256.605999999,367334.13099999994,4450795.368499999
10633119.292,464183.52799999993,5548651.41
12899169.128999997,565931.4650000001,6732550.296999998
14655711.585,643578.2010000001,7649644.893
15513119.096999997,673853.103,8093486.099999999
16923281.096,728996.7760000001,8826138.936
19931334.869999997,862986.4299999999,10397160.649999999
21532617.6,926099.2,11229358.4
21968600.170999996,952345.023,11460472.597
21739260.273999996,939679.367,11339469.820499998
21503836.009999998,943394.5,11223615.254999999
19770049.71,860991.7850000001,10315520.7475
19538937.233999997,846193.3200000001,10192565.276999999
19214238.604,824818.5,10019528.552
17013179.775999997,739437.08,8876308.427999998
12879718.419999998,559930.47,6719824.444999999
9390729.36,412946.5800000001,4901837.97
6957415.25,298677.52999999997,3628046.39
5456882.368,235688.712,2846285.54
4563476.601,198531.673,2381004.137
3649626.0079999994,159763.85599999997,1904694.9319999998
3182250.24,143990.784,1663120.512
3219329.058,141890.29200000002,1680609.675
3313046.394,141651.792,1727349.0929999999
4654799.71,203551.50300000003,2429175.6064999998
6570725.807999999,286260.208,3428493.0079999994
8885952.733,385975.184,4635963.9585
10011327.3,432081.0,5221704.15
11097417.798,480706.164,5789061.981000001
11412450.035,493934.868,5953192.4515
11960636.851,517680.387,6239158.619
12178891.493999999,532846.776,6355869.135
12615630.123999998,544951.148,6580290.635999999
13254301.874999996,571402.5449999999,6912852.209999998
