Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-10-14 18:00:00,Germany,Germany,DE,516.41,593.93,42.38,35.3,entsoe.eu,false,
2022-10-14 19:00:00,Germany,Germany,DE,501.51,575.43,46.15,38.16,entsoe.eu,false,
2022-10-14 20:00:00,Germany,Germany,DE,496.81,568.01,48.8,40.26,entsoe.eu,false,
2022-10-14 21:00:00,Germany,Germany,DE,486.97,557.29,50.33,41.83,entsoe.eu,false,
2022-10-14 22:00:00,Germany,Germany,DE,482.21,552.39,50.61,41.61,entsoe.eu,false,
2022-10-14 23:00:00,Germany,Germany,DE,472.73,543.16,51.11,41.0,entsoe.eu,false,
2022-10-15 00:00:00,Germany,Germany,DE,470.49,541.06,51.39,40.05,entsoe.eu,false,
2022-10-15 01:00:00,Germany,Germany,DE,467.33,538.01,51.56,38.24,entsoe.eu,false,
2022-10-15 02:00:00,Germany,Germany,DE,466.79,538.46,51.17,36.7,entsoe.eu,false,
2022-10-15 03:00:00,Germany,Germany,DE,476.87,550.38,49.48,34.78,entsoe.eu,false,
2022-10-15 04:00:00,Germany,Germany,DE,481.6,556.09,48.65,34.41,entsoe.eu,false,
2022-10-15 05:00:00,Germany,Germany,DE,479.97,554.34,48.3,34.56,entsoe.eu,false,
2022-10-15 06:00:00,Germany,Germany,DE,461.57,533.96,50.41,37.3,entsoe.eu,false,
2022-10-15 07:00:00,Germany,Germany,DE,437.59,508.25,53.12,41.19,entsoe.eu,false,
2022-10-15 08:00:00,Germany,Germany,DE,400.81,468.49,57.04,46.47,entsoe.eu,false,
2022-10-15 09:00:00,Germany,Germany,DE,365.07,429.41,60.95,51.66,entsoe.eu,false,
2022-10-15 10:00:00,Germany,Germany,DE,335.87,396.44,65.19,57.6,entsoe.eu,false,
2022-10-15 11:00:00,Germany,Germany,DE,309.47,368.17,67.35,59.78,entsoe.eu,false,
2022-10-15 12:00:00,Germany,Germany,DE,309.2,367.58,67.04,59.34,entsoe.eu,false,
2022-10-15 13:00:00,Germany,Germany,DE,315.16,373.7,66.35,57.96,entsoe.eu,false,
2022-10-15 14:00:00,Germany,Germany,DE,337.48,397.71,63.73,54.26,entsoe.eu,false,
2022-10-15 15:00:00,Germany,Germany,DE,367.67,429.42,61.18,51.46,entsoe.eu,false,
2022-10-15 16:00:00,Germany,Germany,DE,376.64,438.27,60.77,52.01,entsoe.eu,false,
2022-10-15 17:00:00,Germany,Germany,DE,378.02,437.83,61.84,54.59,entsoe.eu,false,
2022-10-15 18:00:00,Germany,Germany,DE,355.91,416.12,62.32,55.05,entsoe.eu,false,
2022-10-15 19:00:00,Germany,Germany,DE,347.09,406.62,63.14,55.45,entsoe.eu,false,
2022-10-15 20:00:00,Germany,Germany,DE,359.26,419.88,62.11,54.42,entsoe.eu,false,
2022-10-15 21:00:00,Germany,Germany,DE,358.62,419.52,62.1,54.14,entsoe.eu,false,
2022-10-15 22:00:00,Germany,Germany,DE,329.38,387.65,65.22,56.71,entsoe.eu,false,
2022-10-15 23:00:00,Germany,Germany,DE,311.6,368.89,66.92,58.13,entsoe.eu,false,
2022-10-16 00:00:00,Germany,Germany,DE,313.44,370.99,66.79,57.47,entsoe.eu,false,
2022-10-16 01:00:00,Germany,Germany,DE,317.91,375.88,66.35,57.15,entsoe.eu,false,
2022-10-16 02:00:00,Germany,Germany,DE,330.28,389.05,65.33,56.25,entsoe.eu,false,
2022-10-16 03:00:00,Germany,Germany,DE,335.97,394.5,64.94,56.13,entsoe.eu,false,
2022-10-16 04:00:00,Germany,Germany,DE,325.23,383.26,65.84,57.02,entsoe.eu,false,
2022-10-16 05:00:00,Germany,Germany,DE,335.35,394.14,64.92,56.38,entsoe.eu,false,
2022-10-16 06:00:00,Germany,Germany,DE,327.42,385.55,65.86,57.72,entsoe.eu,false,
2022-10-16 07:00:00,Germany,Germany,DE,309.0,366.14,67.84,60.27,entsoe.eu,false,
2022-10-16 08:00:00,Germany,Germany,DE,273.1,328.52,71.4,64.37,entsoe.eu,false,
2022-10-16 09:00:00,Germany,Germany,DE,233.05,286.35,75.16,68.64,entsoe.eu,false,
2022-10-16 10:00:00,Germany,Germany,DE,217.87,270.14,76.72,70.61,entsoe.eu,false,
2022-10-16 11:00:00,Germany,Germany,DE,223.55,277.57,75.97,69.81,entsoe.eu,false,
2022-10-16 12:00:00,Germany,Germany,DE,228.67,283.13,75.5,69.14,entsoe.eu,false,
2022-10-16 13:00:00,Germany,Germany,DE,248.0,303.82,73.4,66.38,entsoe.eu,false,
2022-10-16 14:00:00,Germany,Germany,DE,341.21,402.75,64.8,57.09,entsoe.eu,false,
2022-10-16 15:00:00,Germany,Germany,DE,426.0,493.15,56.14,47.2,entsoe.eu,false,
2022-10-16 16:00:00,Germany,Germany,DE,445.7,512.78,54.7,45.58,entsoe.eu,false,
2022-10-16 17:00:00,Germany,Germany,DE,462.34,530.25,53.43,44.8,entsoe.eu,false,
2022-10-16 18:00:00,Germany,Germany,DE,464.26,534.91,51.69,42.33,entsoe.eu,false,
2022-10-16 19:00:00,Germany,Germany,DE,460.08,535.57,48.43,36.83,entsoe.eu,false,
2022-10-16 20:00:00,Germany,Germany,DE,464.81,539.85,48.72,36.76,entsoe.eu,false,
2022-10-16 21:00:00,Germany,Germany,DE,463.71,538.45,49.9,37.4,entsoe.eu,false,
2022-10-16 22:00:00,Germany,Germany,DE,457.53,529.94,51.66,38.26,entsoe.eu,false,
2022-10-16 23:00:00,Germany,Germany,DE,446.86,516.74,53.65,41.41,entsoe.eu,false,
2022-10-17 00:00:00,Germany,Germany,DE,431.94,499.9,55.45,44.27,entsoe.eu,false,
2022-10-17 01:00:00,Germany,Germany,DE,417.98,484.18,56.93,46.69,entsoe.eu,false,
2022-10-17 02:00:00,Germany,Germany,DE,400.61,464.59,58.68,48.97,entsoe.eu,false,
2022-10-17 03:00:00,Germany,Germany,DE,385.96,447.86,59.73,50.1,entsoe.eu,false,
2022-10-17 04:00:00,Germany,Germany,DE,383.78,445.41,59.24,50.55,entsoe.eu,false,
2022-10-17 05:00:00,Germany,Germany,DE,393.81,454.38,59.38,51.96,entsoe.eu,false,
2022-10-17 06:00:00,Germany,Germany,DE,384.88,443.89,61.32,54.93,entsoe.eu,false,
2022-10-17 07:00:00,Germany,Germany,DE,350.24,409.34,63.72,57.64,entsoe.eu,false,
2022-10-17 08:00:00,Germany,Germany,DE,333.63,393.68,64.53,58.89,entsoe.eu,false,
2022-10-17 09:00:00,Germany,Germany,DE,318.42,377.93,65.92,60.56,entsoe.eu,false,
2022-10-17 10:00:00,Germany,Germany,DE,305.38,363.83,67.3,61.97,entsoe.eu,false,
2022-10-17 11:00:00,Germany,Germany,DE,305.57,364.18,67.11,61.53,entsoe.eu,false,
2022-10-17 12:00:00,Germany,Germany,DE,324.61,384.96,64.75,58.92,entsoe.eu,false,
2022-10-17 13:00:00,Germany,Germany,DE,359.2,423.48,59.87,53.9,entsoe.eu,false,
2022-10-17 14:00:00,Germany,Germany,DE,398.83,465.94,55.37,49.1,entsoe.eu,false,
2022-10-17 15:00:00,Germany,Germany,DE,437.85,506.83,51.48,45.06,entsoe.eu,false,
2022-10-17 16:00:00,Germany,Germany,DE,454.97,523.57,50.73,44.18,entsoe.eu,false,
2022-10-17 17:00:00,Germany,Germany,DE,455.72,523.48,51.23,44.72,entsoe.eu,false,
2022-10-17 18:00:00,Germany,Germany,DE,457.31,528.92,48.43,41.37,entsoe.eu,false,
2022-10-17 19:00:00,Germany,Germany,DE,454.91,528.03,47.4,40.22,entsoe.eu,false,
2022-10-17 20:00:00,Germany,Germany,DE,455.38,529.66,46.99,39.18,entsoe.eu,false,
2022-10-17 21:00:00,Germany,Germany,DE,460.64,534.53,47.18,38.2,entsoe.eu,false,
2022-10-17 22:00:00,Germany,Germany,DE,454.82,528.7,48.05,38.73,entsoe.eu,false,
2022-10-17 23:00:00,Germany,Germany,DE,453.2,528.24,47.87,38.15,entsoe.eu,false,
2022-10-18 00:00:00,Germany,Germany,DE,461.74,538.32,46.52,36.68,entsoe.eu,false,
2022-10-18 01:00:00,Germany,Germany,DE,469.31,547.49,45.08,35.16,entsoe.eu,false,
2022-10-18 02:00:00,Germany,Germany,DE,477.31,556.29,43.93,33.49,entsoe.eu,false,
2022-10-18 03:00:00,Germany,Germany,DE,499.49,581.46,40.43,30.3,entsoe.eu,false,
2022-10-18 04:00:00,Germany,Germany,DE,524.88,606.27,39.16,30.83,entsoe.eu,false,
2022-10-18 05:00:00,Germany,Germany,DE,535.35,613.89,40.65,33.46,entsoe.eu,false,
2022-10-18 06:00:00,Germany,Germany,DE,525.95,603.74,41.4,34.36,entsoe.eu,false,
2022-10-18 07:00:00,Germany,Germany,DE,511.59,588.23,43.08,36.39,entsoe.eu,false,
2022-10-18 08:00:00,Germany,Germany,DE,485.98,561.99,44.98,38.36,entsoe.eu,false,
2022-10-18 09:00:00,Germany,Germany,DE,449.02,523.09,48.38,41.86,entsoe.eu,false,
2022-10-18 10:00:00,Germany,Germany,DE,417.81,489.58,51.61,44.86,entsoe.eu,false,
2022-10-18 11:00:00,Germany,Germany,DE,391.1,460.2,54.77,48.37,entsoe.eu,false,
2022-10-18 12:00:00,Germany,Germany,DE,388.48,456.69,55.45,49.39,entsoe.eu,false,
2022-10-18 13:00:00,Germany,Germany,DE,400.93,470.39,53.79,47.49,entsoe.eu,false,
2022-10-18 14:00:00,Germany,Germany,DE,436.49,508.52,50.19,43.49,entsoe.eu,false,
2022-10-18 15:00:00,Germany,Germany,DE,488.15,562.81,45.61,38.63,entsoe.eu,false,
2022-10-18 16:00:00,Germany,Germany,DE,501.79,576.16,45.15,38.19,entsoe.eu,false,
2022-10-18 17:00:00,Germany,Germany,DE,499.52,572.87,45.97,39.4,entsoe.eu,false,
2022-10-18 18:00:00,Germany,Germany,DE,494.9,571.53,43.83,37.11,entsoe.eu,false,
2022-10-18 19:00:00,Germany,Germany,DE,475.62,553.84,43.53,36.37,entsoe.eu,false,
2022-10-18 20:00:00,Germany,Germany,DE,457.21,535.17,44.95,36.77,entsoe.eu,false,
2022-10-18 21:00:00,Germany,Germany,DE,444.08,520.95,47.06,37.69,entsoe.eu,false,
2022-10-18 22:00:00,Germany,Germany,DE,418.85,493.67,49.99,38.09,entsoe.eu,false,
2022-10-18 23:00:00,Germany,Germany,DE,416.62,491.77,50.24,37.56,entsoe.eu,false,
2022-10-19 00:00:00,Germany,Germany,DE,417.97,492.62,50.65,37.43,entsoe.eu,false,
2022-10-19 01:00:00,Germany,Germany,DE,421.92,496.71,50.43,36.49,entsoe.eu,false,
2022-10-19 02:00:00,Germany,Germany,DE,435.85,512.02,48.56,34.48,entsoe.eu,false,
2022-10-19 03:00:00,Germany,Germany,DE,461.1,540.16,44.65,31.77,entsoe.eu,false,
2022-10-19 04:00:00,Germany,Germany,DE,488.84,569.57,41.44,30.3,entsoe.eu,false,
2022-10-19 05:00:00,Germany,Germany,DE,497.6,576.12,42.51,32.62,entsoe.eu,false,
2022-10-19 06:00:00,Germany,Germany,DE,494.68,572.49,43.17,33.4,entsoe.eu,false,
2022-10-19 07:00:00,Germany,Germany,DE,473.71,552.14,44.34,34.32,entsoe.eu,false,
2022-10-19 08:00:00,Germany,Germany,DE,452.29,529.35,46.88,37.66,entsoe.eu,false,
2022-10-19 09:00:00,Germany,Germany,DE,426.08,501.47,49.6,41.04,entsoe.eu,false,
2022-10-19 10:00:00,Germany,Germany,DE,406.66,481.61,51.35,43.09,entsoe.eu,false,
2022-10-19 11:00:00,Germany,Germany,DE,401.58,475.91,52.25,44.35,entsoe.eu,false,
2022-10-19 12:00:00,Germany,Germany,DE,400.22,475.11,51.97,44.04,entsoe.eu,false,
2022-10-19 13:00:00,Germany,Germany,DE,419.72,496.14,49.77,41.33,entsoe.eu,false,
2022-10-19 14:00:00,Germany,Germany,DE,446.46,524.77,46.88,37.47,entsoe.eu,false,
2022-10-19 15:00:00,Germany,Germany,DE,473.82,551.74,45.18,35.09,entsoe.eu,false,
2022-10-19 16:00:00,Germany,Germany,DE,477.59,552.82,46.32,36.91,entsoe.eu,false,
2022-10-19 17:00:00,Germany,Germany,DE,462.52,536.45,47.55,39.28,entsoe.eu,false,
2022-10-19 18:00:00,Germany,Germany,DE,433.45,507.08,48.71,40.19,entsoe.eu,false,
2022-10-19 19:00:00,Germany,Germany,DE,396.33,467.67,51.84,42.5,entsoe.eu,false,
2022-10-19 20:00:00,Germany,Germany,DE,374.18,441.4,56.18,46.93,entsoe.eu,false,
2022-10-19 21:00:00,Germany,Germany,DE,344.36,405.23,62.84,53.17,entsoe.eu,false,
2022-10-19 22:00:00,Germany,Germany,DE,320.33,378.39,65.82,55.46,entsoe.eu,false,
2022-10-19 23:00:00,Germany,Germany,DE,305.82,362.13,67.77,57.46,entsoe.eu,false,
2022-10-20 00:00:00,Germany,Germany,DE,302.66,358.61,67.97,57.68,entsoe.eu,false,
2022-10-20 01:00:00,Germany,Germany,DE,299.21,354.58,68.43,58.25,entsoe.eu,false,
2022-10-20 02:00:00,Germany,Germany,DE,298.66,353.85,68.47,58.05,entsoe.eu,false,
2022-10-20 03:00:00,Germany,Germany,DE,304.43,360.08,67.67,57.63,entsoe.eu,false,
2022-10-20 04:00:00,Germany,Germany,DE,317.69,374.71,65.59,56.38,entsoe.eu,false,
2022-10-20 05:00:00,Germany,Germany,DE,345.92,401.11,65.77,58.51,entsoe.eu,false,
2022-10-20 06:00:00,Germany,Germany,DE,344.14,398.88,66.46,59.97,entsoe.eu,false,
2022-10-20 07:00:00,Germany,Germany,DE,324.34,381.36,66.54,60.6,entsoe.eu,false,
2022-10-20 08:00:00,Germany,Germany,DE,305.67,363.86,67.18,61.39,entsoe.eu,false,
2022-10-20 09:00:00,Germany,Germany,DE,287.15,344.27,68.93,63.12,entsoe.eu,false,
2022-10-20 10:00:00,Germany,Germany,DE,277.69,333.83,70.47,64.78,entsoe.eu,false,
2022-10-20 11:00:00,Germany,Germany,DE,292.51,350.21,68.66,62.39,entsoe.eu,false,
2022-10-20 12:00:00,Germany,Germany,DE,309.81,369.74,66.13,59.78,entsoe.eu,false,
2022-10-20 13:00:00,Germany,Germany,DE,325.98,386.5,64.63,57.64,entsoe.eu,false,
2022-10-20 14:00:00,Germany,Germany,DE,345.31,407.26,62.35,54.68,entsoe.eu,false,
2022-10-20 15:00:00,Germany,Germany,DE,369.83,430.35,61.84,54.19,entsoe.eu,false,
2022-10-20 16:00:00,Germany,Germany,DE,366.71,426.97,61.81,54.71,entsoe.eu,false,
2022-10-20 17:00:00,Germany,Germany,DE,362.1,421.64,62.63,56.16,entsoe.eu,false,
2022-10-20 18:00:00,Germany,Germany,DE,359.57,420.81,61.45,54.83,entsoe.eu,false,
2022-10-20 19:00:00,Germany,Germany,DE,363.07,425.44,60.82,53.29,entsoe.eu,false,
2022-10-20 20:00:00,Germany,Germany,DE,364.03,427.1,60.89,53.02,entsoe.eu,false,
2022-10-20 21:00:00,Germany,Germany,DE,355.17,417.8,62.06,53.66,entsoe.eu,false,
2022-10-20 22:00:00,Germany,Germany,DE,333.79,395.08,64.86,55.11,entsoe.eu,false,
2022-10-20 23:00:00,Germany,Germany,DE,341.04,403.26,63.98,53.0,entsoe.eu,false,
2022-10-21 00:00:00,Germany,Germany,DE,349.8,413.25,63.06,51.81,entsoe.eu,false,
2022-10-21 01:00:00,Germany,Germany,DE,367.68,433.82,60.48,49.29,entsoe.eu,false,
2022-10-21 02:00:00,Germany,Germany,DE,376.36,444.15,58.58,47.58,entsoe.eu,false,
2022-10-21 03:00:00,Germany,Germany,DE,397.97,468.5,54.99,45.2,entsoe.eu,false,
2022-10-21 04:00:00,Germany,Germany,DE,421.93,494.73,51.34,43.42,entsoe.eu,false,
2022-10-21 05:00:00,Germany,Germany,DE,444.78,518.68,49.0,42.27,entsoe.eu,false,
2022-10-21 06:00:00,Germany,Germany,DE,449.63,523.22,49.05,42.8,entsoe.eu,false,
2022-10-21 07:00:00,Germany,Germany,DE,443.75,518.87,48.74,42.77,entsoe.eu,false,
2022-10-21 08:00:00,Germany,Germany,DE,432.48,506.61,50.25,44.28,entsoe.eu,false,
2022-10-21 09:00:00,Germany,Germany,DE,426.27,501.75,49.67,43.44,entsoe.eu,false,
2022-10-21 10:00:00,Germany,Germany,DE,426.26,503.61,48.06,41.56,entsoe.eu,false,
2022-10-21 11:00:00,Germany,Germany,DE,428.95,506.69,47.73,41.22,entsoe.eu,false,
2022-10-21 12:00:00,Germany,Germany,DE,429.08,507.35,47.71,41.06,entsoe.eu,false,
2022-10-21 13:00:00,Germany,Germany,DE,432.14,510.76,47.17,39.94,entsoe.eu,false,
2022-10-21 14:00:00,Germany,Germany,DE,441.04,521.09,45.69,37.77,entsoe.eu,false,
2022-10-21 15:00:00,Germany,Germany,DE,460.4,541.45,43.88,36.09,entsoe.eu,false,
2022-10-21 16:00:00,Germany,Germany,DE,462.32,541.15,45.08,37.29,entsoe.eu,false,
2022-10-21 17:00:00,Germany,Germany,DE,472.54,551.62,44.64,37.65,entsoe.eu,false,
2022-10-21 18:00:00,Germany,Germany,DE,465.5,547.33,43.03,35.26,entsoe.eu,false,
2022-10-21 19:00:00,Germany,Germany,DE,447.1,527.31,45.48,36.66,entsoe.eu,false,
2022-10-21 20:00:00,Germany,Germany,DE,439.47,519.4,46.64,36.9,entsoe.eu,false,
2022-10-21 21:00:00,Germany,Germany,DE,439.08,519.09,47.36,37.07,entsoe.eu,false,
2022-10-21 22:00:00,Germany,Germany,DE,437.92,517.62,48.19,36.94,entsoe.eu,false,
2022-10-21 23:00:00,Germany,Germany,DE,431.67,510.21,49.53,37.47,entsoe.eu,false,
2022-10-22 00:00:00,Germany,Germany,DE,415.25,491.83,51.54,39.19,entsoe.eu,false,
2022-10-22 01:00:00,Germany,Germany,DE,405.08,480.62,52.73,39.79,entsoe.eu,false,
2022-10-22 02:00:00,Germany,Germany,DE,397.13,472.34,53.34,40.09,entsoe.eu,false,
2022-10-22 03:00:00,Germany,Germany,DE,393.14,468.56,53.5,40.39,entsoe.eu,false,
2022-10-22 04:00:00,Germany,Germany,DE,395.57,471.86,52.51,39.83,entsoe.eu,false,
2022-10-22 05:00:00,Germany,Germany,DE,392.4,468.36,52.76,40.92,entsoe.eu,false,
2022-10-22 06:00:00,Germany,Germany,DE,380.97,454.71,54.69,43.37,entsoe.eu,false,
2022-10-22 07:00:00,Germany,Germany,DE,358.45,429.42,57.83,47.62,entsoe.eu,false,
2022-10-22 08:00:00,Germany,Germany,DE,328.05,397.29,60.8,51.53,entsoe.eu,false,
2022-10-22 09:00:00,Germany,Germany,DE,303.05,370.08,63.79,55.67,entsoe.eu,false,
2022-10-22 10:00:00,Germany,Germany,DE,273.18,337.27,67.57,60.6,entsoe.eu,false,
2022-10-22 11:00:00,Germany,Germany,DE,254.89,317.58,69.6,63.15,entsoe.eu,false,
2022-10-22 12:00:00,Germany,Germany,DE,257.15,319.76,69.58,62.66,entsoe.eu,false,
2022-10-22 13:00:00,Germany,Germany,DE,273.44,338.07,67.23,59.07,entsoe.eu,false,
2022-10-22 14:00:00,Germany,Germany,DE,324.06,393.99,60.8,51.01,entsoe.eu,false,
2022-10-22 15:00:00,Germany,Germany,DE,367.03,440.94,55.55,44.01,entsoe.eu,false,
2022-10-22 16:00:00,Germany,Germany,DE,383.7,455.83,55.63,45.07,entsoe.eu,false,
2022-10-22 17:00:00,Germany,Germany,DE,381.35,452.36,56.75,47.79,entsoe.eu,false,
2022-10-22 18:00:00,Germany,Germany,DE,373.08,448.13,54.64,44.97,entsoe.eu,false,
2022-10-22 19:00:00,Germany,Germany,DE,377.57,453.21,53.69,43.55,entsoe.eu,false,
2022-10-22 20:00:00,Germany,Germany,DE,378.64,455.57,52.9,42.37,entsoe.eu,false,
2022-10-22 21:00:00,Germany,Germany,DE,390.27,467.94,52.84,41.51,entsoe.eu,false,
2022-10-22 22:00:00,Germany,Germany,DE,398.48,476.35,52.97,40.9,entsoe.eu,false,
2022-10-22 23:00:00,Germany,Germany,DE,391.93,469.11,53.89,41.16,entsoe.eu,false,
2022-10-23 00:00:00,Germany,Germany,DE,394.87,472.27,53.92,40.61,entsoe.eu,false,
2022-10-23 01:00:00,Germany,Germany,DE,400.71,478.94,52.88,38.85,entsoe.eu,false,
2022-10-23 02:00:00,Germany,Germany,DE,399.49,478.15,52.3,37.82,entsoe.eu,false,
2022-10-23 03:00:00,Germany,Germany,DE,407.85,487.64,51.35,36.88,entsoe.eu,false,
2022-10-23 04:00:00,Germany,Germany,DE,409.15,488.98,51.4,37.09,entsoe.eu,false,
2022-10-23 05:00:00,Germany,Germany,DE,402.42,481.46,52.35,37.44,entsoe.eu,false,
2022-10-23 06:00:00,Germany,Germany,DE,386.38,462.0,55.43,42.0,entsoe.eu,false,
2022-10-23 07:00:00,Germany,Germany,DE,343.32,413.99,60.81,49.67,entsoe.eu,false,
2022-10-23 08:00:00,Germany,Germany,DE,303.28,370.48,65.07,55.09,entsoe.eu,false,
2022-10-23 09:00:00,Germany,Germany,DE,284.85,350.67,67.19,58.59,entsoe.eu,false,
2022-10-23 10:00:00,Germany,Germany,DE,275.86,340.97,68.33,60.65,entsoe.eu,false,
2022-10-23 11:00:00,Germany,Germany,DE,271.1,335.53,68.72,60.29,entsoe.eu,false,
2022-10-23 12:00:00,Germany,Germany,DE,279.86,345.04,67.68,58.77,entsoe.eu,false,
2022-10-23 13:00:00,Germany,Germany,DE,301.1,367.28,65.27,55.5,entsoe.eu,false,
2022-10-23 14:00:00,Germany,Germany,DE,315.9,381.52,64.16,54.35,entsoe.eu,false,
2022-10-23 15:00:00,Germany,Germany,DE,309.51,373.05,64.66,54.12,entsoe.eu,false,
2022-10-23 16:00:00,Germany,Germany,DE,291.85,351.73,67.21,57.4,entsoe.eu,false,
2022-10-23 17:00:00,Germany,Germany,DE,281.67,340.41,68.88,61.73,entsoe.eu,false,
2022-10-23 18:00:00,Germany,Germany,DE,261.68,319.05,70.71,63.88,entsoe.eu,false,
2022-10-23 19:00:00,Germany,Germany,DE,254.02,310.86,71.47,64.31,entsoe.eu,false,
2022-10-23 20:00:00,Germany,Germany,DE,254.72,312.65,71.07,63.66,entsoe.eu,false,
2022-10-23 21:00:00,Germany,Germany,DE,238.72,295.3,72.46,64.89,entsoe.eu,false,
2022-10-23 22:00:00,Germany,Germany,DE,227.35,282.75,74.25,65.35,entsoe.eu,false,
2022-10-23 23:00:00,Germany,Germany,DE,230.43,285.9,74.17,65.97,entsoe.eu,false,
2022-10-24 00:00:00,Germany,Germany,DE,230.97,285.95,74.35,66.95,entsoe.eu,false,
2022-10-24 01:00:00,Germany,Germany,DE,231.85,286.84,74.27,66.91,entsoe.eu,false,
2022-10-24 02:00:00,Germany,Germany,DE,226.08,280.12,74.86,67.31,entsoe.eu,false,
2022-10-24 03:00:00,Germany,Germany,DE,223.37,276.95,74.49,66.67,entsoe.eu,false,
2022-10-24 04:00:00,Germany,Germany,DE,236.26,290.29,72.36,65.02,entsoe.eu,false,
2022-10-24 05:00:00,Germany,Germany,DE,251.44,306.63,70.37,63.56,entsoe.eu,false,
2022-10-24 06:00:00,Germany,Germany,DE,269.75,323.06,71.02,65.47,entsoe.eu,false,
2022-10-24 07:00:00,Germany,Germany,DE,258.05,312.16,71.23,65.59,entsoe.eu,false,
2022-10-24 08:00:00,Germany,Germany,DE,241.28,295.01,72.18,66.74,entsoe.eu,false,
2022-10-24 09:00:00,Germany,Germany,DE,233.78,286.32,73.47,68.19,entsoe.eu,false,
2022-10-24 10:00:00,Germany,Germany,DE,224.41,276.63,73.99,68.66,entsoe.eu,false,
2022-10-24 11:00:00,Germany,Germany,DE,218.57,270.47,74.44,69.25,entsoe.eu,false,
2022-10-24 12:00:00,Germany,Germany,DE,226.3,278.83,73.59,68.41,entsoe.eu,false,
2022-10-24 13:00:00,Germany,Germany,DE,243.86,297.57,71.9,66.36,entsoe.eu,false,
2022-10-24 14:00:00,Germany,Germany,DE,259.78,315.82,69.83,63.66,entsoe.eu,false,
2022-10-24 15:00:00,Germany,Germany,DE,289.34,348.56,66.0,59.68,entsoe.eu,false,
2022-10-24 16:00:00,Germany,Germany,DE,299.65,357.74,66.51,60.97,entsoe.eu,false,
2022-10-24 17:00:00,Germany,Germany,DE,304.29,360.75,67.73,63.37,entsoe.eu,false,
2022-10-24 18:00:00,Germany,Germany,DE,293.01,351.53,66.93,61.76,entsoe.eu,false,
2022-10-24 19:00:00,Germany,Germany,DE,274.98,332.66,68.37,62.59,entsoe.eu,false,
2022-10-24 20:00:00,Germany,Germany,DE,274.57,331.95,68.87,63.06,entsoe.eu,false,
2022-10-24 21:00:00,Germany,Germany,DE,268.67,325.85,69.61,64.48,entsoe.eu,false,
2022-10-24 22:00:00,Germany,Germany,DE,254.61,311.51,70.75,65.02,entsoe.eu,false,
2022-10-24 23:00:00,Germany,Germany,DE,255.24,312.4,70.59,64.81,entsoe.eu,false,
2022-10-25 00:00:00,Germany,Germany,DE,253.76,310.86,70.81,64.87,entsoe.eu,false,
2022-10-25 01:00:00,Germany,Germany,DE,253.58,311.41,70.31,64.12,entsoe.eu,false,
2022-10-25 02:00:00,Germany,Germany,DE,257.64,316.28,69.64,63.17,entsoe.eu,false,
2022-10-25 03:00:00,Germany,Germany,DE,277.93,338.93,66.97,60.1,entsoe.eu,false,
2022-10-25 04:00:00,Germany,Germany,DE,318.45,382.67,61.59,54.95,entsoe.eu,false,
2022-10-25 05:00:00,Germany,Germany,DE,325.77,389.99,60.97,54.08,entsoe.eu,false,
2022-10-25 06:00:00,Germany,Germany,DE,334.55,397.94,61.47,55.35,entsoe.eu,false,
2022-10-25 07:00:00,Germany,Germany,DE,321.93,386.65,61.74,55.85,entsoe.eu,false,
2022-10-25 08:00:00,Germany,Germany,DE,296.19,360.31,63.63,58.49,entsoe.eu,false,
2022-10-25 09:00:00,Germany,Germany,DE,287.26,349.6,65.3,60.37,entsoe.eu,false,
2022-10-25 10:00:00,Germany,Germany,DE,287.36,349.4,65.42,60.2,entsoe.eu,false,
2022-10-25 11:00:00,Germany,Germany,DE,269.4,329.15,68.58,63.99,entsoe.eu,false,
2022-10-25 12:00:00,Germany,Germany,DE,283.65,345.64,66.27,61.78,entsoe.eu,false,
2022-10-25 13:00:00,Germany,Germany,DE,306.31,372.3,62.5,57.22,entsoe.eu,false,
2022-10-25 14:00:00,Germany,Germany,DE,343.84,414.19,58.0,50.68,entsoe.eu,false,
2022-10-25 15:00:00,Germany,Germany,DE,379.15,452.0,53.91,44.29,entsoe.eu,false,
2022-10-25 16:00:00,Germany,Germany,DE,398.2,470.07,53.52,44.44,entsoe.eu,false,
2022-10-25 17:00:00,Germany,Germany,DE,396.4,468.59,53.58,45.38,entsoe.eu,false,
2022-10-25 18:00:00,Germany,Germany,DE,390.76,464.78,52.66,43.38,entsoe.eu,false,
2022-10-25 19:00:00,Germany,Germany,DE,398.21,476.53,49.37,40.15,entsoe.eu,false,
2022-10-25 20:00:00,Germany,Germany,DE,410.07,490.33,47.72,39.04,entsoe.eu,false,
2022-10-25 21:00:00,Germany,Germany,DE,422.36,504.24,46.45,37.68,entsoe.eu,false,
2022-10-25 22:00:00,Germany,Germany,DE,431.34,512.78,46.56,37.28,entsoe.eu,false,
2022-10-25 23:00:00,Germany,Germany,DE,441.78,523.96,45.98,36.21,entsoe.eu,false,
2022-10-26 00:00:00,Germany,Germany,DE,446.54,529.25,45.18,34.91,entsoe.eu,false,
2022-10-26 01:00:00,Germany,Germany,DE,441.32,523.01,45.94,34.98,entsoe.eu,false,
